ShopID,ShopName,ShopCode,OwnerName,ContactPerson,Phone1,Phone2,Address,City,State,GPSLatitude,GPSLongitude,ShopDiscount,Trn
-LnBtfzI37rmzRH5Iy-p,MOHAMMAD ABDULLA GROCERY,57,,,,,,,,,,,100212406100003
-LnBts-YeSvv0gKMiuTa,MOIDU GROCERY,58,,,,,,,,,,,100273914000003
-LnMQ2P0e0-46ZTQwNcM,OBAID MOHAMMED AL DHAHERI GROCERY,98,,,,,,,,,,,100272396100003
-LnMQBXItHrypk9fERiS,AL SHABAB GROCERY,99,,,,,,,,,,,100362488700003
-LnSQHplOwjf-2C92xyV,AL JAMHOUR GROCERY SHOP,75,,,,,,,,,,,100393213200003
-Lr4VbFXKefM_bP4wRky,DAR AL SALAM GROCERY,1,,,,,,,,,,,100055272700003
-Lr4Vm3_WMciYwTBnRJc,SARAA RESTAURANT,2,,,,,,,,,,,100061654800003
-Lr4XETowv5YarnwrlXE,AL NAJM ALLAMEA GROCERY,4,,,,,,,,,,,100257724300003
-Lr4XP_dwQRSLpg940PP,LULU SUPERMARKET,5,,,,,,,,,,,100041555200003
-Lr4Xar9GRPLIHUTifJb,MOHYIDDIN GROCERY,6,,,,,,,,,,,100373938800003
-Lr4Y2wJHF19AvHKrP3h, MILANO SUPERMARKET SOLE PROPRIETORSHIP L.L.C,7,,,,,,,,,,,100446253500003
-Lr4YFLyhVeSveu3mq1_,UDINOOR GROCERY,8,,,,,,,,,,,100504985100003
-LsgPtkdBZnacVJHOzDH,SHABAB AL JAZEERA CAFETERIA ,120,,,,,,,,,,,100064049800003
-LsgQHS-l_u1TZLhbqTW,SAIF RESTAURANT ,3,,,,,,,,,,,100460120700003
-Lubq1O_pFOw1-lChc-X,ROBUA AL MADINA BAQALA,9,,,,,,,,,,5,100269759500003
-Lubq9olRNRGmauQO7Uq,WAHAT AL SAAD BAQALA,10,,,,,,,,,,,
-LubqFgU40tQxKF2QTCT,AJBAN CAMP,11,,,,,,,,,,,
-LubqMghgwvcW7e5WFS_,GOLDEN PALAJA SUPERMARKET ,12,,,,,,,,,,,
-LubqSxpi7xsvT3FHGv6,AL AJBAN BAQALA,13,,,,,,,,,,,100208168300003
-LubqaYzsLQRxrWHu-nY,NOOR AL SALAM BAQALA,14,,,,,,,,,,,100536008400003
-LubqhBqh8KLc8r9mnkP,NOOR AL SAMHA BAQALA,15,,,,,,,,,,,100345594400003
-LubqpLKPAMULJU16PeK,ROCKET BAQALA,16,,,,,,,,,,,100341437000003
-LubqyCw-s44svov2kbL,GRAND HAMEEM BAQALA,17,,,,,,,,,,,100377864200003
-Lubr5NXo1FU488-53NV,HUZAIFA SUPERMARKET ,18,,,,,,,,,,,100363128800003
-LubrBmECBlNuCcXjpYY,AL QUDS SUPERMARKET,19,,,,,,,,,,,100394507600003
-LubrJfTfcloD-IqguSk,AL NAJAH BAQALA,20,,,,,,,,,,,100392037600003
-LubrSQe8L1aJcLPSX97,PEAR MOHAMMOD BAQALA ,22,,,,,,,,,,,100291477600003
-Lubrrb0ZbyekAm0smxZ,AL SHALAILA BAQALA ,21,,,,,,,,,,,100372520500003
-Lubs2Vy11SWuNTjDnO4,AL KHAIR BAQLA,23,,,,,,,,,,,100333083200003
-LubsD2KPg4yYdMgQ2q6,FIGES BAQALA,24,,,,,,,,,,,100374556700003
-LubsK1tCcPXIRnCcs_D,NEW CITY BAQALA,25,,,,,,,,,,,100230682500003
-LubsQpbXhUhdI3pnlnf,KOHINOOR RESTAURANT ,26,,,,,,,,,,,100580743100003
-LubsYXBYFEeVWXDWUak,AL JANAT RESTAURANT ,27,,,,,,,,,,,100223598200003
-LubseYuKu0EfN9qDK4H,SONIA CAMP,28,,,,,,,,,,,100218353900003
-LubsiVq9vhcvXRXp2jW,JIMI CAMP,29,,,,,,,,,,,
-Lubsn9KslCc1Vm1Twsi,AL FAYA CAMP,30,,,,,,,,,,,
-LubtqExMfI-S7ef-_p4,ABU GHAMRAN RESTAURANT ,3,,,,,,,,,,,100019892800003
-Luc1erOvgetNFIrvM0V,AL WADI RESTAURANT ,1,,,,,,,,,,,100334334800003
-Luc2-xJENW419fIIcUB,KENZ AL MADEENA SUPERMARKET,2,,,,,,,,,,,100333019600003
-Luc2Txz3c6aL88XB32i,GALF MADEENA SUPERMARKET ,3,,,,,,,,,,,100294165400003
-Luc2sBZ2wSBYQkDkaDU,DAHRAT AL TEEB RESTAURANT ,4,,,,,,,,,,,
-Luc3ME23ezOvg2BHLr2,AL FAYA GATE GROCERY,6,,,,,,,,,,,100324157500003
-Luc3TKfI7NVJJar-3Qf,THE WHITE RESTAURANT ,7,,,,,,,,,,,100228054100003
-Luc3hUL8SRzaovKo6jV,THE BLUE GROCERY,8,,,,,,,,,,,100552779900003
-Luc3rqtYLxAMx_hA173,AL WATABA NEW GROCERY,9,,,,,,,,,,,100006050700003
-Luc44pm3atZ2CtI8mDP,AL AJEEB GROCERY,10,,,,,,,,,,,100016251900003
-Luc4EwjqWdWbmpXcJ-Q,MEDITERANEAN GROCERY ,11,,,,,,,,,,,100248777300003
-Luc4OXfUkhjJ42K42-c,AL AHLIA MODERN GROCERY ,12,,,,,,,,,,,100067329100003
-Luc4aB6TWhsCIk_ORdl,ORIENT STAR GROCERY,13,,,,,,,,,,,100362960500003
-Luc4rQxeefDeE1R_LSS,PARAKANDY ABDUL MAJEED GROCERY,14,,,,,,,,,,,100367960000003
-Luc4zA-DHq9JsMdoOZD,GOLDEN SAN GROCERY ,15,,,,,,,,,,,100391940200003
-Luc57eCeZb474__Oq5f,AL MAHARJAN GROCERY,16,,,,,,,,,,,100368464200003
-Luc5GPhRSdBcLjx5jGo,ABU SALMA GROCERY ,17,,,,,,,,,,,100336013600003
-Luc5PFM72vRftsfMzwv,BANDAH GROCERY,18,,,,,,,,,,,100397639400003
-Luc5bh_uZQG2MjbCvxx,AL ROKAN AL MASI GROCERY ,19,,,,,,,,,,,100238200800003
-Luc5kh5euRsdX9JqYYD,JAMEE AL KHAIR GROCERY ,20,,,,,,,,,,,100348195700003
-Luc62EZ1zGSQMMa_fS8,MADRASS GROCERY ,21,,,,,,,,,,,100030633000003
-Luc6ABXfmfYZyJYhOjA,FARAJ AL MANSURI GROCERY ,22,,,,,,,,,,,100373539400003
-Luc6J7ILQ043ukBXCHp,SULAIMAN AL SHAKEILI GROCERY ,23,,,,,,,,,,,100020141600003
-Luc6YtSlXVvEPU5CQPV,AL WATHBA FLOWER GROCERY,24,,,,,,,,,,,10034771460003
-Luc6j6iUVqnHPg0xWQw,AL BANA GROCERY ,25,,,,,,,,,,,1003860945000003
-Luc71uTUEkhzzXPXTTo,AL NAHDA STAR GROCERY,26,,,,,,,,,,,100348198100003
-Luc7FyLGvq0WYW8Kj8F,SEA BLUE MOUNTAN GROCERY ,27,,,,,,,,,,,100257241800003
-Luc7JTNtNiGLZZyvAof,KADAR CAMP,28,,,,,,,,,,,
-Lul7jBj7pmJfkzmjLkL,NIGHT STAR GROCERY,101,,,,,,,,,,,100218353900003
-Lul8Wb5Cfdn6Ddu702x,SONIA CONTRACTING & RESTAURANTS MANAGEMENT,102,,,,,,,,,,,100218353900003
-Lv0T4WBYCjsYo0nHPhk,HAMZA CAMP,99,,,,,,,,,,,
-LvULJFo1WqsboXYeFKV,AL MADEENA TOUCH CATERING SERVICES (L.L.C),1,,,,,,,,,,10,100250370200003
-LvULcJyQ_wx5K3df_fx,HATABAK RESTAURANT,2,,,,,,,,,,,100383775200003
-LvUMxh9uRAeAJkwZjpc,AL JAHRA CLASSIC BAQALA,3,,,,,,,,,,,100387465400003
-LvUNOsR1kmPv-sRzyxC,SHAMIM RESTAURANT & CAFETERIA,4,,,,,,,,,,,100362279000003
-LvUNXzaDXlJ2JCpKF6P,ALJAHIZ BAQALA,5,,,,,,,,,,,100392100200003
-LvUOYcWxXVWz289Iejv,MOHAMED AL AWADI BAQALA,6,,,,,,,,,,,100325657300003
-LvUOigZdDRuwNL39XcX,MAHRA STAR BAQALA,7,,,,,,,,,,,100319865000003
-LvUP72Np8IuaZoRXT0F,AHMED DARWISH GROCERY,8,,,,,,,,,,,100327084800003
-Lv_U-EG61i4hbEa4f7f,SAHRA AL WAGAN GROCERY,121,,,,,,,,,,,100043879400003
-Lv_UDWdHpSQqT4cJaqo,AL FALA CAMP,106,,,,,,,,,,,
-Lv_UKfwGzezMjiVVHQE,SONDIP RESTAURANT ,107,,,,,,,,,,,
-Lv_URYy9ztgWA4lwy6I,GREEN CAT BAQALA,108,,,,,,,,,,,
-Lv_UVQ9nyYRRS7-Qqcj,DUBAI CAMP,109,,,,,,,,,,,
-LwNFz3FZhjGlkPVeX0A,ZENITH SUPERMARKET,9,,,,,,,,,,5,100235317300003
-LwNG9wKVBaPcZOKuujb,AL SHAMIKHA FLOWER GROCERY L.L.C,10,,,,,,,,,,,100385207400003
-LwNGW42vJZKutgJ7P-I,AL BIDAYA GROCERY,11,,,,,,,,,,,100339481200003
-LwNHZ3HMe4nCZxQ2PYN,BAQALA BIN KEDDAH L.L.C,12,,,,,,,,,,,100028512000003
-LwNI7cnLOyrdxQ7K6mO,GREEN CORNER GROCERY LLC,13,,,,,,,,,,,100037884200003
-LwNItEpj0SG3ncTeaI1,AL SHAMKHA BAQALA,14,,,,,,,,,,5,100395518200003
-LwNJX4FDEw1drlbIQ6C,NEW NASRIN BAQALA,15,,,,,,,,,,,100352253700003
-Lwx8PiyXLNHaWhqgVBZ,SAHRA AL WAGAN GROCERY,150,,,,,,,,,,,100043879400003
-Lwx8guSgdHevc9fiz7q,FOOD AND FRESH CAFETERIA ,150,,,,,,,,,,,100285302400003
-LzX1YzznapEr9uFzT6O,BAIT AL SHAY AL ASEEL,103,,,,,,,,,,,100322455500003
-M227pPEtwhUL21GuMQu,MALAQET FOODSTUFF GROCERY,200,,,,,,,,,,,100336710700003
-M2292Yzbh34LUwqmS1h,SUPER NOVA BAQALA,201,,,,,,,,,,,100520495100003
-M229ceN0YJXabgi_wMc,AL RAAIJA GROCERY,203,,,,,,,,,,,100236587000003
-M22AMP659RwoklEwnK3,AL YAHAR DIAMOND RESTAURANT,210,,,,,,,,,,,100252685100003
-M22AlNK1kFtnVH1rKrB,AL FARHA GROCERY,211,,,,,,,,,,,100205631300003
-M22B92u6LCZ2d4R8tuY,DILLI DARBAR RESTAURANT,201,,,,,,,,,,,100011555800003
-M5HWCI6E3RbaqYnfmGV,WAHAT AL DHAHER GROCERY SHOP,201,,,,,,,,,,,100301857700003
-M8kIBJpclGbzQMIyLPt,NOOR AL AWEER GROCERY,201,,,,,,,,,,,100236587000003
-M_0TsDev04QyySUOsCk,AL KHABISI OASIS GROCERY,211,,,,,,,,,,,100393675200003
-M_0U0CsKqcIglene2dW,NOOR AL JIMI GROCERY,212,,,,,,,,,,,100349962900003
-M_0U80nm3SC5h4hxnNS,AL MURAIJEB GROCERY,213,,,,,,,,,,,100333475000003
-Mg656hMHY5UzGyC3vBa,GIVE AND TAKE GROCERY ,1,,,,,,,,,,,
-Mg65EfweDuTvoFzFzIN,GIVE AND TAKE GROCERY ,1,,,,,,,,,,,NIL 
-Mg671WKnO1V6tsIn1SI,AL THYYIB GROCERY L L C ,2,,,,,,,,,,,100260229800003
-Mg6i6BFz4QeGb1CR1c8,BETTER LIFE GROCERY ,3,,,,,,,,,,,
-MgLXhYOyPZSSzMm_0lz,LAINA GROCERY ,4,,,,,,,,,,,
-MgLY2P47c_TgJLMx_jg,DAILY STAR GROCERY ,5,,,,,,,,,,,100344727100003
-MgLYTPzOxDGbK7BEavX,MOSAM GROCERY ,6,,,,,,,,,,,100359593900003
-MgLYoW6jnbQ5UpD_fd7,AL RASHAQA REFRESHMENT ,7,,,,,,,,,,,
-MgLZFX4Rb1kT5MdBThW,EAT AND GO RESTAURENT ,8,,,,,,,,,,,
-MgLZaBy9QYO4nwpgtZi,ATTENTION GROCERY ,9,,,,,,,,,,,100288492000003
-MgLZuZ1R6Kpto6Kxw60,TOP CITY GROCERY ,10,,,,,,,,,,,100542356900003
-MgL_hJZtrKS4TuvHCnL,GIVE AND TAKE 2,11,,,,,,,,,,,100607510300003
-MgLa7cLaY9xa-keajKP,SILVER LIGHT SUPERMARKET ,12,,,,,,,,,,,100607510300003
-MgLb81F8UjEVBQHyxSX,MAMOON GROCERY ,13,,,,,,,,,,,100205912700003
-MgLbQbDDwveqyjnvSR6,TOUCH POINT L L C,14,,,,,,,,,,,
-MgLbiPMQKyeBuwC04Ug,AL MARID GROCERY ,15,,,,,,,,,,,100377301500003
-MgLc0vi2bYiDIt44ku8,EAST WEST GROCERY ,16,,,,,,,,,,,100355062900003
-MgLcG0TCIlEEPZEYMKO,TASTY MORE CAFETERIA ,17,,,,,,,,,,,
-MgLcYCqV31uhqVRh2V2,PULAO AND GRILLED RESTUARANT ,18,,,,,,,,,,,
-MgLdLNRwqvKnmDUNsEQ,CITY GATE RESTUARANT ,20,,,,,,,,,,,100356671600003
-MgLdcVUPQk3eSZ70yVU,KUTTYES RESTUARANT ,21,,,,,,,,,,,
-MgLdvBGkxwTmq4LgteC,AL JALA CAFE AND REFRESHMENT ,22,,,,,,,,,,,
-MgLeF-2sXIQxIeoOqcr,AL MUQATIRA RESTUARANT,23,,,,,,,,,,,
-MgLeW9zQKULEMLVP_gw,NUMMY FEASTRESTUARANT ,24,,,,,,,,,,,
-MgLel_KmTGShjV6KR91,AL TAWAN GROCERY ,25,,,,,,,,,,,
-MgLfagvWMF4MasZJGOY,MADEENA PLACE ,26,,,,,,,,,,,100593693300003
-MgLg3yT4mkNDZ0SBR2q,VIRONA RESTUARANT ,27,,,,,,,,,,,100273292100003
-MgLlA0jJvn1s1qLmEk_,FRIEND CHEF RESTUARANT ,28,,,,,,,,,,,
-MgLlih3MT-44WXtxFx3,HAITEE CAFTERIA ,29,,,,,,,,,,,100376246300003
-MgLmMu72KXn4QVkMLtW,JAWLA GROCERY ,30,,,,,,,,,,,100372586600003
-MgLmmP6XW4dHmb5JdRI,HAPPY CAFETERIA ,31,,,,,,,,,,,
-MgLnR7J2oMgHjp-O1TU,AL ASRAR ,32,,,,,,,,,,,100342060900003
-MgM3L7SSoFpFsUi3UEi,SHOP AND RUN ,33,,,,,,,,,,,100466986500003
-MgM8GjbasPnL1jk0JbO,SHUHAILA GROCERY ,34,,,,,,,,,,,100317665600003
-MgM8V9e7o_6UbDRzd_x,MEENA STORE ,35,,,,,,,,,,,
-MgM8lhQfVLKRXZo61F0,TEA MARKET CAFE,36,,,,,,,,,,,
-MgM9-h3x_7F4u5gWe6j,HADI GROCERY,37,,,,,,,,,,,100340276300003
-MgM9Hexj81J5N0uMZ-f,SHAMS AL SHITTA ,38,,,,,,,,,,,100332689700003
-MgM9bxJ0Vh703p2gIKP,SAPEDAN GROCERY ,39,,,,,,,,,,,100007530700003
-MgM9u-Ze5J3fk78EA8Q,GRAND SECOND HOME ,40,,,,,,,,,,,
-MgMA7PKpWFqUVtRV0C9,NASEERA GROCERY ,41,,,,,,,,,,,100327922900003
-MgMAMdTsLIV_38Hg88e,THALASHERY THATTUKADA,42,,,,,,,,,,,
-MgME3NTOgCPqreBuZaJ,NEW RAMEES GROCERY ,43,,,,,,,,,,,10021970700003
-MgME_JMMqop4BnqaqYg,AWRAQ SHAY ,44,,,,,,,,,,,100338661000003
-MgMFRQgM8Hcc4z8kLE7,AHMED ZEINA AL KHOORI ,45,,,,,,,,,,,100011221700003
-MgMFmcskz6lGrjsLLiN,FAYROUZ ROASTER ,46,,,,,,,,,,,100030314700003
-MgMG4tsGGf1gBLfmHOw,GREEN LIGHT BR.1,47,,,,,,,,,,,100386896300003
-MgMGL4S6Z9Zb5wE1RWR,ABDUL AZEEZ FOOD STUFF ,48,,,,,,,,,,,100222664300003
-MgMGY50FcHXeMuW2_uq,TEA CAFE ,49,,,,,,,,,,,
-MgMGjERwztRlyJOn8w6,AL MILAD GROCERY ,50,,,,,,,,,,,
-MgMGyhEY9_k1EtJApZE,BLUE MOON GROCERY ,51,,,,,,,,,,,100359829700003
-MgMHXrTKspDLkVjJig9,AL WADIE ALAZRIQ GROCERY ,52,,,,,,,,,,,100358424800003
-MgMHzJxt_nfPB0ZyJ9b,AL NAWAZ GROCERY ,53,,,,,,,,,,,100364727600003
-MgMIJ4VW2-Risv62-Vf,WHITE GROCERY ,54,,,,,,,,,,,100382042800003
-MgMIXNfic2T17431JaH,ABC GROCERY ,55,,,,,,,,,,,100493789000003
-MgMIrQ-mxvNTRSb29WQ,AL MAHROOF GROCERY ,56,,,,,,,,,,,100216635100003
-MgMJQlwDTqHVVqXW1V8,GRAND PLUS GROCERY ,57,,,,,,,,,,,100351838600003
-MgMJfkzFQRr4UOz2qe8,EASTERN RESTUARANT ,58,,,,,,,,,,,
-MgMJqTFDtjiRkZgR09e,WINTER ROSE ,59,,,,,,,,,,,
-MgMK5kNfQE0qKtlPFB4,AL HALAL CAFETERIA ,60,,,,,,,,,,,
-MgMKRRYP79aQclIzO9D,GOLDEN GATE FOOD STUFF ,61,,,,,,,,,,,100373192200003
-MgU1tZ0PjQ8wx1T6Y8Z,SHOPEX GROCERY,94,,,,,,,,,,,100536554700003
-MgU4YD7t-yQI_25IYUM,ZAM ZAM GROCERY ,95,,,,,,,,,,,100452062100003
-MgU6TxFYKwewKqWFsQf,GINGER FRESH GROCERY ,96,,,,,,,,,,,100476003700003
-MgU6j-R5RnQH42dzKke,SUPER NOVA GROCERY ,97,,,,,,,,,,,100520495100003
-MgU7187l5BFj9CcxnEl,WORLD GROCERY ,98,,,,,,,,,,,100432471900003
-MgU7IM43NOsE42g3d7v,ABDUL SAMEE GROCERY ,99,,,,,,,,,,,100294239700003
-MgU7cPcmGHHo9E_FUqZ,ANAMLUL GROCERY ,100,,,,,,,,,,,
-MgU7pGaM4Tn_jg5Do9K,BRIGHT RESTUARANT ,101,,,,,,,,,,,
-MgU865IVklCCit-njzg,REGEL EXPRESS ,102,,,,,,,,,,,
-MgU8IFpM3fXotSFPzgM,MALABAR PALACE RESTUARANT ,103,,,,,,,,,,,
-MgUAYc0XcJB3p1aua1C,SAKHAVU RESTUARANT ,104,,,,,,,,,,,
-MgUAnh3bKhs7m9RYCG4,KARAFS GROCERY ,105,,,,,,,,,,,
-MgUB0orbrHe9NbXObke,LAHINDI GROCERY ,106,,,,,,,,,,,
-MgaOjU-N_Crkyd551pC,pirajem grocery ,107,,,,,,,,,,,
-MgaOwQUicN9WE9TyeIA,ABASEEN SUPERMARKET ,108,,,,,,,,,,,
-MgaP7ik9RL06eTsdeyN,BEITEL GROCERY ,109,,,,,,,,,,,
-MgeCm4EWfDGNDMf9XH2,WORLD WIDE GROCERY ,110,,,,,,,,,,,100508180500003
-MlArpbcS9wdihaqM-1I,Kappad Grocery,999,,,,,,al ain,,,,,100518264500003
-MqV2ewr9jaaFJDT11aY,AL KARNA BEETH BAQALA,251,,,,,,,,,,,100319092100003
-MqV2yRZGKFbKJN3g_f4,AL DAHAMEER RESTAURANT L L C,251,,,,,,,,,,,100041161900003
-MqV3JUbjYvmGfDqI2aE,SAFARI RESTAURANT,251,,,,,,,,,,,100037108600003
-MqV3VR9HhVjYlryGL_h, SERAJ DARBAR RESTAURANT,251,,,,,,,,,,,100551228800003
-MqV3zIM5aNGGAtSPGSC,BAGONG MART GROCERY,251,,,,,,,,,,,100307758100003
-MqV5UTf2yvOZdICsjBr,Al Hasaad Al Taieb Grocery,251,,,,,,,,,,,100302579600003
-MrwaSoT1dskn9HM3HyM,AL TAWASUL GROCERY,201,,,,,,,,,,,100273480200003
-MrwadN6siTXmzemf2YC,RAEESI GROCERY,201,,,,,,,,,,,100392008700003
-MrwalbXMDvwW6ztQlBb,SERAJ DARBAR RESTAURANT,202,,,,,,,,,,,100551228800003
-MrwaxgkYsczihSv-5bJ,BAQALA CHARMINAR,203,,,,,,,,,,,100558994800003
-MtTYp66vpMe6Nzg65Nr,ANOAR ALQUA GROCERY,201,,,,,,,,,,,100556463600003
-MuaZrJ7LkpK2nSwUhMa,AL SHAMKHA BAQALA,2802,,,,,,,,,,,100395518200003
-Muaaqntkl9QOA8SHbpP,AL JAHRA CLASSIC BAQALA,2801,,,,,,,,,,,100389465400003
-MuaboB8Y4KH4jfrjUZz,baqala khozam city,2803,,,,,,,,,,5,100395177700003
-MuacQt5KtCvhc4xLzR_,RED ZONE BAQALA,2804,,,,,,,,,,,100616659700003
-Muackn9oODBh-vAqB5h,AL HUBAISHY GROCERY L L C,2805,,,,,,,,,,,100385489800003
-MuadJ3FwjXQ446HNOnM,AL HABOY,2806,,,,,,,,,,,100388890400003
-MuadYXixaL_I3TZnjXR,BAQALA ZAHRAT AL FALAH,2807,,,,,,,,,,,100333277000003
-MuadwDoZREpeQmAHYzH,Baqala Madina Al Shamikha,2808,,,,,,,,,,,100323144400003
-MuaeBrDPCId7idyHAZz,aljahiz baqala,2809,,,,,,,,,,,100392100200003
-Muaeqqn_1r9zeIOUMVM,MOHAMED AL AWADI BAQALA,2810,,,,,,,,,,,100325657300003
-Muafd7gucnXOT2iqfe0,AHMED DARWISH GROCERY,2811,,,,,,,,,,,100327084800003
-MuafwpbBWrK7qIkzRWf,AL SHAMIKHA FLOWER GROCERY L.L.C,2812,,,,,,,,,,,100385207400003
-MuagQyv2Ssexjyv-uMx,MAHRA STAR BAQALA,2813,,,,,,,,,,,100319865000003
-MuahlK08iW3YPbiVw23,NEW NASRIN BAQALA BR3,2814,,,,,,,,,,,100352253700003
-Muai5oAmHcgaKHkUSRR,NEW NASRIN BAQALA BR 1,2815,,,,,,,,,,,100352253700003
-MufOb3tHydVlBLbur2n,ETHAR GROCERY,202,,,,,,,,,,,100343355200003
-MukLJFWlSPz5Dm-yJxe,STAR OF SAMHA GROCERY,2816,,,,,,,,,,,100335712400003
-MukLb2WA8WoMIFebNTI,Ain Al Shamkha Grocery LLC,2817,,,,,,,,,,,100352499600003
-MukMHEqBlIgGUyouY9N,BAQALA MOBASCH BESTO L L C,2818,,,,,,,,,,,100022686800003
-MukMghtaUoEdEllWbU3,HAPPY HOME grocery,2819,,,,,,,,,,,100316916400003
-MukMytvBV9ImjYFGriQ,AL BIDAYA GROCERY,2820,,,,,,,,,,,100339481200003
-MukNO1qfH60nBFCNlUO,BAQALA BIN KEDDAH L.L.C,2821,,,,,,,,,,,100028512000003
-MukNsQ6VHCLmDpN0nTD,Green Corner Grocery LLC,2822,,,,,,,,,,,100037884200003
-MukOJ65XrwhziSpuGn2,DOWN LIGHT,2823,,,,,,,,,,,
-MukOaJRixiMgw8kbuNQ,AL SHAWAMIKH STAR GROCERY L L C,2824,,,,,,,,,,,100247552100003
-MukOwdUUQe6aV7l_9Cd,BOU ALI GROCERY,2825,,,,,,,,,,,100399168200003
-MukRgKKAAHMva-Jimxa,Noor Al lzdihar Supermarket L.L.C.,2826,,,,,,,,,,,100360953200003
-MukRyjxM_TfH8VYy1P3,ZENITH SUPERMARKET,2827,,,,,,,,,,,100235317300003
-MukW-Zcv72diOGtkgzk,Midad Grocery,3201,,,,,,,,,,,100007526500003
-MukWI8z5SOcYOFD8gkC,baqala al mahrami,3202,,,,,,,,,,,100370445700003
-MukXWO7Y-_17Qy4kuS_,Al Ayyam Grocery,3203,,,,,,,,,,,100264623800003
-MukYs6W31D4rkOvdR5E,Fadk Grocery LLC,3204,,,,,,,,,,,100061593800003
-MukZ8dnt5l9zffpqMT1,TUWAIRISH SUPERMARKET,3205,,,,,,,,,,,100364072700003
-MukZQ0PZV81jL1uhWHw,JALALIYA BAQALA,3206,,,,,,,,,,,100326056700003
-MukZyw8D2DBAy-TMsWY,ABU YOUSUF,3207,,,,,,,,,,,100380937100003
-Muk_KYwCihnjqJIJ1-h,Moonrise Grocery,3209,,,,,,,,,,,100359565700003
-Mukb2vE7D4F_Tq0u-Cs,AL FURATH KARAK TEA,3208,,,,,,,,,,,
-MukbVtPKsEN_7L5YLsR,MO0HAMED IQBAL GROCERY,3210,,,,,,,,,,,100007847500003
-MukbooIINFD9-rnVoWS,Al Hattali Grocery,3211,,,,,,,,,,,100208772200003
-Mukc3ftRdf7SzjzvexL,BRIGHT ZAHRA,3212,,,,,,,,,,,
-MukcfKS0oEMtoRoXbOY,BAQALA TULIP,3213,,,,,,,,,,,100207214600003
-MukdgvOgzlcx5Y30UhS,AL GHAFRI GROCERY,3214,,,,,,,,,,,100345442600003
-MukdxII1dZyGR9EWG-L,BEST ONE BAQALA,3215,,,,,,,,,,,
-MukeAHkmWXqOlxS70eI,Abu Khalil Grocery,3216,,,,,,,,,,,100360129900003
-MukeV6-BtuBXT3D8DBF,AL EZDEHAR BAQALA,3217,,,,,,,,,,,100378988800003
-MukegmIDx60CUOTNXVC,AL EZDEHAR BAQALA,3218,,,,,,,,,,,100425303300003
-MukexkPJhWPd2xXjPBS,AYNAS BAQALA,3219,,,,,,,,,,,100223602200003
-MukfDlXVpoDkmASmJ1G,BAQALA STYLE PARK,3220,,,,,,,,,,,100363006600003
-MukhRFkvncaIr-fLEU_,Light Al Misbah Baqala L.L.C.,3221,,,,,,,,,,,100324997400003
-MukhcWeoQNaZUF3P71-,Fara Grocery,3222,,,,,,,,,,,100353845900003
-MukhunTmzoeYuwLRwKR,Al Thunayya Grocery,3223,,,,,,,,,,,100378163800003
-Muki57RkR0OaceWqRiX,KIRON GROCERY,3224,,,,,,,,,,,100216649200003
-MukiJ3uMIuunynSggpa,GOLDEN CITY HOUSE BAQALA,3225,,,,,,,,,,,100327800700003
-MukiV_DWSTM-qMEuifL,Adil Abdelkharim Food Stuff,3226,,,,,,,,,,,100392404800003
-Mukimw2QFct1Q_wjDz3,NAJMAT ALSHABIYA GROCERY,3227,,,,,,,,,,,100558401400003
-Mukj0m1Sk0bjixvM34T,AHSAN BAQALA,3228,,,,,,,,,,,100540589700003
-MukjFLLwd-JpAlj7VuS,AL RAMES BAQALA,3229,,,,,,,,,,,100377359300003
-MukjWdVgQTXxkpY3DSg,STAR GATE GROCERY,3230,,,,,,,,,,,100392319800003
-MukjjGMvBF5-k0TV5ql,SHAMSA GROUP FOR COMPANES & ESTABLISHMENTS MANAGEMENT,3231,,,,,,,,,,,100380937100003
-Mukk-av3q8XSdqfUTC6,BAQALA PEACE DOVE,3232,,,,,,,,,,,100008829200003
-MukkGTi4K9nhsUO8Bda,BAQALA AL QAREEB,3233,,,,,,,,,,,100254043100003
-MukkZH2fpqoDURANiBa,SILVER SUN BAQALA,3234,,,,,,,,,,,100375819800003
-Mukkm2jlIQUfWQZcG5Y,AL TAYEF SUPERMARKET LLC,3235,,,,,,,,,,,100240682300003
-Mukl1Wk1kuicgqMjLnW,DAMAA GROCERY,3236,,,,,,,,,,,100214247700003
-MukoTLrpD7gn1CBz3Nx,SAMARKAND GROCERY,4001,,,,,,,,,,,100349171700003
-Mukog39sEG1iBJ7YZ9Q,GREEN CART BAQALA,4002,,,,,,,,,,,100555657400003
-MukosP0saPQOppyCYDM,BAQALA FANTASTIC FOOD,4003,,,,,,,,,,,100326566500003
-Mukp9AyDuMg2Frpq08B,AL MUNADI GROCERY,4004,,,,,,,,,,,100060332200003
-MukpdGhOlE3juUv-YBN,Abu Suhail Baqala,4005,,,,,,,,,,,100390507000003
-MukpuG5W9IxDeqDSeBW,Badar Al Shahamah Baqala,4006,,,,,,,,,,,100352942500003
-Mukq69zxdQsnLc_fyAS,AL TANEAM MODERN GROCERY,4007,,,,,,,,,,,100338212200003
-MukqK7STWIkehONj5W9,Easy Way Supermarket L.L.C,4008,,,,,,,,,,10,100323915700003
-MukqZHk0Ns8CI4hgVam,Falaj Al Mualla Grocery,4009,,,,,,,,,,,100028635900003
-MukqkBVmJl7456sV7wR,HUAMIAD AL MANSOURY GROCERY,4010,,,,,,,,,,,100330438100003
